source_row_zero_based,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
35520,4DAR1lX8D0pFUWmjrlnMro,Bonde do gato preto,São João do Gato Preto,Fogo Sem Fuzil,40,132075,False,0.71,0.79,8,-2.452,1,0.0641,0.627,0.0,0.0784,0.917,180.26,4,forro
35570,4DAR1lX8D0pFUWmjrlnMro,Bonde do gato preto,São João do Gato Preto,Fogo Sem Fuzil,40,132075,False,0.71,0.79,8,-2.452,1,0.0641,0.627,0.0,0.0784,0.917,180.26,4,forro
35760,6U3aPT60I5xFkVybFIMYrE,Eric Land,Cidade Inteira,Cidade Inteira,38,233546,False,0.419,0.814,7,-7.923,1,0.0386,0.381,0.00742,0.134,0.798,111.982,5,forro
35813,6U3aPT60I5xFkVybFIMYrE,Eric Land,Cidade Inteira,Cidade Inteira,38,233546,False,0.419,0.814,7,-7.923,1,0.0386,0.381,0.00742,0.134,0.798,111.982,5,forro
36727,5uuFQR6tOujYUK5LteeV0Q,Amel Bent,Délit Mineur,Je reste,33,196853,False,0.589,0.715,0,-5.775,1,0.0344,0.286,0.0,0.205,0.628,144.012,4,french
36773,5uuFQR6tOujYUK5LteeV0Q,Amel Bent,Délit Mineur,Je reste,33,196853,False,0.589,0.715,0,-5.775,1,0.0344,0.286,0.0,0.205,0.628,144.012,4,french
39051,623TdbJc1yLr8dIepsFV2v,Zedd;Maren Morris;Grey,Queda poco para la PAES,The Middle,0,184732,False,0.753,0.657,7,-3.061,1,0.045,0.173,0.0,0.112,0.435,107.013,4,german
39054,4HGq8ZzrPOtXxNEXN4XGFu,Zedd;Alessia Cara,Beginner Ride (Mixtape Vol. 1),Stay,0,210400,False,0.689,0.623,5,-5.025,0,0.0621,0.254,0.0,0.113,0.546,101.998,4,german
39102,623TdbJc1yLr8dIepsFV2v,Zedd;Maren Morris;Grey,Queda poco para la PAES,The Middle,0,184732,False,0.753,0.657,7,-3.061,1,0.045,0.173,0.0,0.112,0.435,107.013,4,german
39105,4HGq8ZzrPOtXxNEXN4XGFu,Zedd;Alessia Cara,Beginner Ride (Mixtape Vol. 1),Stay,0,210400,False,0.689,0.623,5,-5.025,0,0.0621,0.254,0.0,0.113,0.546,101.998,4,german
39253,2k07yELPvHZEqwdRzROUpc,Hans Zimmer;Adam Lukas;James Everingham;AURORA,Frozen Planet II (Original Television Soundtrack),Losing Ice,29,146053,False,0.0898,0.232,9,-17.636,0,0.0451,0.743,0.943,0.104,0.0345,85.811,4,german
39265,2XWUx6XUxQ8wssuwKzISgN,Hans Zimmer;Adam Lukas;James Everingham,Frozen Planet II (Original Television Soundtrack),Fidgety Bedfellow,31,109388,False,0.365,0.218,0,-19.379,0,0.0383,0.761,0.799,0.118,0.0572,80.911,5,german
39270,1SqYuY5S4sRHcccnjckhhm,Hans Zimmer;Adam Lukas;James Everingham,Frozen Planet II (Original Television Soundtrack),Hunting Grounds,26,244494,False,0.111,0.284,2,-15.98,1,0.038,0.396,0.95,0.0726,0.0787,180.118,3,german
39275,02KmEChUwcjxG3G29kbLFT,Hans Zimmer;Henning Lohner;Martin Tillman;Fiachra Trench,Hans Zimmer: Epic Scores,Shelter Mountain,16,250520,False,0.144,0.262,9,-21.228,1,0.0641,0.876,0.755,0.144,0.0345,94.43,4,german
39278,3TpjrKlVHnR6KdSPc0CUOn,Hans Zimmer;Adam Lukas;James Everingham;AURORA,Frozen Planet II (Original Television Soundtrack),Scars of the Earth,25,146667,False,0.0608,0.119,5,-20.289,0,0.0421,0.902,0.974,0.087,0.0315,63.661,4,german
39280,5At4JXNbsbGcmPoH67fULT,Hans Zimmer;Lisa Gerrard;Gavin Greenaway;The Lyndhurst Orchestra,Hans Zimmer: Epic Scores,"Secrets - From ""Gladiator"" Soundtrack",24,119293,False,0.166,0.0367,9,-31.02,1,0.0501,0.877,0.987,0.101,0.0266,132.848,3,german
39281,04TwPJDhekbMYYKU5eiOsH,Hans Zimmer,Hans Zimmer: Epic Scores,Main Theme [Rain Man] - Edit,27,288600,False,0.188,0.28,9,-21.957,0,0.0348,0.11,0.878,0.0926,0.177,165.838,4,german
39285,6IzTjoU9t5DiBN4BmiWBB8,Hans Zimmer;Henning Lohner;Martin Tillman;Fiachra Trench,Hans Zimmer: Epic Scores,She Never Sleeps,24,137400,False,0.358,0.136,2,-19.801,1,0.0375,0.0019,0.852,0.253,0.0728,72.661,4,german
39288,3yHLLuFASZSOohpEaiU5V7,Hans Zimmer;Lisa Gerrard;Gavin Greenaway;The Lyndhurst Orchestra,Hans Zimmer: Epic Scores,"Rome Is The Light - From ""Gladiator"" Soundtrack",20,163706,False,0.266,0.34,7,-14.455,1,0.0447,0.609,0.00438,0.11,0.0722,119.053,4,german
39290,0jI5ex80hYYbLQsX3G5Ze7,Hans Zimmer;Henning Lohner;Martin Tillman;Fiachra Trench,Hans Zimmer: Epic Scores,The Well,12,684626,False,0.235,0.0975,9,-25.217,0,0.0345,0.946,0.828,0.107,0.0361,145.033,3,german
39293,6dRsdEZecjy9nbGPYxLaPL,Hans Zimmer;Gavin Greenaway;The Lyndhurst Orchestra,Hans Zimmer: Epic Scores,"Honor Him - From ""Gladiator"" Soundtrack",27,79840,False,0.194,0.105,6,-23.824,0,0.0418,0.857,0.884,0.117,0.0392,68.08,4,german
39294,2W0U2k7mG3pjeavi6FK27N,Hans Zimmer;Lisa Gerrard;Gavin Greenaway;The Lyndhurst Orchestra,Hans Zimmer: Epic Scores,"The General Who Became A Slave - From ""Gladiator"" Soundtrack",20,183293,False,0.259,0.222,6,-22.052,0,0.0313,0.017,0.79,0.112,0.0909,99.882,3,german
39296,2f89mnDIEGKgEwh3l94W7n,Hans Zimmer,Hans Zimmer: Epic Scores,Ashes To Ashes,16,283293,False,0.362,0.395,9,-15.398,1,0.0401,0.151,0.835,0.112,0.0288,99.993,3,german
39298,5sP7Jb0FBF2fatb1CZ3zpa,Hans Zimmer;Lisa Gerrard;Gavin Greenaway;The Lyndhurst Orchestra,Hans Zimmer: Epic Scores,"The Gladiator Waltz - From ""Gladiator"" Soundtrack",12,505200,False,0.339,0.429,8,-15.441,1,0.0472,0.159,0.903,0.109,0.238,171.495,3,german
39301,2k07yELPvHZEqwdRzROUpc,Hans Zimmer;Adam Lukas;James Everingham;AURORA,Frozen Planet II (Original Television Soundtrack),Losing Ice,29,146053,False,0.0898,0.232,9,-17.636,0,0.0451,0.743,0.943,0.104,0.0345,85.811,4,german
39303,2XWUx6XUxQ8wssuwKzISgN,Hans Zimmer;Adam Lukas;James Everingham,Frozen Planet II (Original Television Soundtrack),Fidgety Bedfellow,31,109388,False,0.365,0.218,0,-19.379,0,0.0383,0.761,0.799,0.118,0.0572,80.911,5,german
39304,1SqYuY5S4sRHcccnjckhhm,Hans Zimmer;Adam Lukas;James Everingham,Frozen Planet II (Original Television Soundtrack),Hunting Grounds,26,244494,False,0.111,0.284,2,-15.98,1,0.038,0.396,0.95,0.0726,0.0787,180.118,3,german
39307,02KmEChUwcjxG3G29kbLFT,Hans Zimmer;Henning Lohner;Martin Tillman;Fiachra Trench,Hans Zimmer: Epic Scores,Shelter Mountain,16,250520,False,0.144,0.262,9,-21.228,1,0.0641,0.876,0.755,0.144,0.0345,94.43,4,german
39312,04TwPJDhekbMYYKU5eiOsH,Hans Zimmer,Hans Zimmer: Epic Scores,Main Theme [Rain Man] - Edit,27,288600,False,0.188,0.28,9,-21.957,0,0.0348,0.11,0.878,0.0926,0.177,165.838,4,german
39315,6IzTjoU9t5DiBN4BmiWBB8,Hans Zimmer;Henning Lohner;Martin Tillman;Fiachra Trench,Hans Zimmer: Epic Scores,She Never Sleeps,24,137400,False,0.358,0.136,2,-19.801,1,0.0375,0.0019,0.852,0.253,0.0728,72.661,4,german
39318,0KF7oxjAZ2upNsW6m30iT5,Hans Zimmer;Richard Harvey,Hans Zimmer: Epic Scores,Fructus Gravis,21,169560,False,0.0892,0.117,0,-20.242,1,0.0469,0.591,0.812,0.324,0.0368,72.35,4,german
39320,50XBRLPcMBn5vQFN1m6tLI,Hans Zimmer;Henning Lohner;Martin Tillman;Fiachra Trench,Hans Zimmer: Epic Scores,This Is Going To Hurt,21,167133,False,0.234,0.381,2,-20.132,1,0.0875,0.801,0.87,0.138,0.0384,179.984,3,german
39324,3yHLLuFASZSOohpEaiU5V7,Hans Zimmer;Lisa Gerrard;Gavin Greenaway;The Lyndhurst Orchestra,Hans Zimmer: Epic Scores,"Rome Is The Light - From ""Gladiator"" Soundtrack",20,163706,False,0.266,0.34,7,-14.455,1,0.0447,0.609,0.00438,0.11,0.0722,119.053,4,german
39327,6VLOveGOgEGUwtodsFcXP3,Hans Zimmer,Hans Zimmer: Epic Scores,Mogadishu Blues,21,173520,False,0.489,0.105,7,-20.021,1,0.0442,0.699,0.728,0.0724,0.0806,99.399,4,german
39328,1IwUhWG4Cp5808qsErE7PU,Hans Zimmer;Lisa Gerrard;Gavin Greenaway;The Lyndhurst Orchestra,Hans Zimmer: Epic Scores,"Busy Little Bee - From ""Gladiator"" Soundtrack",18,227800,False,0.109,0.0857,1,-27.12,1,0.0395,0.723,0.294,0.131,0.0353,81.885,4,german
39329,0jI5ex80hYYbLQsX3G5Ze7,Hans Zimmer;Henning Lohner;Martin Tillman;Fiachra Trench,Hans Zimmer: Epic Scores,The Well,12,684626,False,0.235,0.0975,9,-25.217,0,0.0345,0.946,0.828,0.107,0.0361,145.033,3,german
39330,3DKI4ZKPLQb1Pk2uTR1zR0,Hans Zimmer;Richard Harvey,Hans Zimmer: Epic Scores,Rose Of Arimathea,12,491773,False,0.0669,0.021,10,-27.525,1,0.0413,0.922,0.903,0.101,0.0363,74.952,3,german
39332,78inOqr5FIoUQisujuI98j,Hans Zimmer;Lebo Morake;Lebo M.;Keswa,Hans Zimmer: Epic Scores,Lea Halalela [The Lion King],13,359840,False,0.273,0.527,9,-12.993,0,0.0767,0.47,0.000762,0.648,0.242,160.292,4,german
39333,7oWwsoYwHZhfAz54z99k9b,Hans Zimmer;Orchestra,Hans Zimmer: Epic Scores,Suite [Nine Months],11,313880,False,0.0621,0.19,5,-18.785,1,0.0398,0.883,0.853,0.688,0.0518,62.983,4,german
39334,6dRsdEZecjy9nbGPYxLaPL,Hans Zimmer;Gavin Greenaway;The Lyndhurst Orchestra,Hans Zimmer: Epic Scores,"Honor Him - From ""Gladiator"" Soundtrack",27,79840,False,0.194,0.105,6,-23.824,0,0.0418,0.857,0.884,0.117,0.0392,68.08,4,german
39335,2W0U2k7mG3pjeavi6FK27N,Hans Zimmer;Lisa Gerrard;Gavin Greenaway;The Lyndhurst Orchestra,Hans Zimmer: Epic Scores,"The General Who Became A Slave - From ""Gladiator"" Soundtrack",20,183293,False,0.259,0.222,6,-22.052,0,0.0313,0.017,0.79,0.112,0.0909,99.882,3,german
39339,2f89mnDIEGKgEwh3l94W7n,Hans Zimmer,Hans Zimmer: Epic Scores,Ashes To Ashes,16,283293,False,0.362,0.395,9,-15.398,1,0.0401,0.151,0.835,0.112,0.0288,99.993,3,german
39343,6yvP7U0E9awMyxTSSFo2at,Hans Zimmer;Heitor Pereira,Hans Zimmer: Epic Scores,Nyah And Ethan [Mission: Impossible 2],14,407586,False,0.354,0.276,11,-17.697,0,0.0457,0.86,0.883,0.693,0.187,94.46,3,german
39345,5sP7Jb0FBF2fatb1CZ3zpa,Hans Zimmer;Lisa Gerrard;Gavin Greenaway;The Lyndhurst Orchestra,Hans Zimmer: Epic Scores,"The Gladiator Waltz - From ""Gladiator"" Soundtrack",12,505200,False,0.339,0.429,8,-15.441,1,0.0472,0.159,0.903,0.109,0.238,171.495,3,german
39369,3TpjrKlVHnR6KdSPc0CUOn,Hans Zimmer;Adam Lukas;James Everingham;AURORA,Frozen Planet II (Original Television Soundtrack),Scars of the Earth,25,146667,False,0.0608,0.119,5,-20.289,0,0.0421,0.902,0.974,0.087,0.0315,63.661,4,german
39370,5At4JXNbsbGcmPoH67fULT,Hans Zimmer;Lisa Gerrard;Gavin Greenaway;The Lyndhurst Orchestra,Hans Zimmer: Epic Scores,"Secrets - From ""Gladiator"" Soundtrack",24,119293,False,0.166,0.0367,9,-31.02,1,0.0501,0.877,0.987,0.101,0.0266,132.848,3,german
39375,6IzTjoU9t5DiBN4BmiWBB8,Hans Zimmer;Henning Lohner;Martin Tillman;Fiachra Trench,Hans Zimmer: Epic Scores,She Never Sleeps,24,137400,False,0.358,0.136,2,-19.801,1,0.0375,0.0019,0.852,0.253,0.0728,72.661,4,german
39377,0KF7oxjAZ2upNsW6m30iT5,Hans Zimmer;Richard Harvey,Hans Zimmer: Epic Scores,Fructus Gravis,21,169560,False,0.0892,0.117,0,-20.242,1,0.0469,0.591,0.812,0.324,0.0368,72.35,4,german
39378,50XBRLPcMBn5vQFN1m6tLI,Hans Zimmer;Henning Lohner;Martin Tillman;Fiachra Trench,Hans Zimmer: Epic Scores,This Is Going To Hurt,21,167133,False,0.234,0.381,2,-20.132,1,0.0875,0.801,0.87,0.138,0.0384,179.984,3,german
39379,6VLOveGOgEGUwtodsFcXP3,Hans Zimmer,Hans Zimmer: Epic Scores,Mogadishu Blues,21,173520,False,0.489,0.105,7,-20.021,1,0.0442,0.699,0.728,0.0724,0.0806,99.399,4,german
39380,1IwUhWG4Cp5808qsErE7PU,Hans Zimmer;Lisa Gerrard;Gavin Greenaway;The Lyndhurst Orchestra,Hans Zimmer: Epic Scores,"Busy Little Bee - From ""Gladiator"" Soundtrack",18,227800,False,0.109,0.0857,1,-27.12,1,0.0395,0.723,0.294,0.131,0.0353,81.885,4,german
39382,0jI5ex80hYYbLQsX3G5Ze7,Hans Zimmer;Henning Lohner;Martin Tillman;Fiachra Trench,Hans Zimmer: Epic Scores,The Well,12,684626,False,0.235,0.0975,9,-25.217,0,0.0345,0.946,0.828,0.107,0.0361,145.033,3,german
39385,3DKI4ZKPLQb1Pk2uTR1zR0,Hans Zimmer;Richard Harvey,Hans Zimmer: Epic Scores,Rose Of Arimathea,12,491773,False,0.0669,0.021,10,-27.525,1,0.0413,0.922,0.903,0.101,0.0363,74.952,3,german
39386,78inOqr5FIoUQisujuI98j,Hans Zimmer;Lebo Morake;Lebo M.;Keswa,Hans Zimmer: Epic Scores,Lea Halalela [The Lion King],13,359840,False,0.273,0.527,9,-12.993,0,0.0767,0.47,0.000762,0.648,0.242,160.292,4,german
39388,7oWwsoYwHZhfAz54z99k9b,Hans Zimmer;Orchestra,Hans Zimmer: Epic Scores,Suite [Nine Months],11,313880,False,0.0621,0.19,5,-18.785,1,0.0398,0.883,0.853,0.688,0.0518,62.983,4,german
39393,6yvP7U0E9awMyxTSSFo2at,Hans Zimmer;Heitor Pereira,Hans Zimmer: Epic Scores,Nyah And Ethan [Mission: Impossible 2],14,407586,False,0.354,0.276,11,-17.697,0,0.0457,0.86,0.883,0.693,0.187,94.46,3,german
39397,5sP7Jb0FBF2fatb1CZ3zpa,Hans Zimmer;Lisa Gerrard;Gavin Greenaway;The Lyndhurst Orchestra,Hans Zimmer: Epic Scores,"The Gladiator Waltz - From ""Gladiator"" Soundtrack",12,505200,False,0.339,0.429,8,-15.441,1,0.0472,0.159,0.903,0.109,0.238,171.495,3,german
39424,54oEOJSjmvxNN8NzgzDsJq,Sarah Connor,All I Want For Christmas Is You,Christmas In My Heart,0,288440,False,0.649,0.517,9,-5.227,0,0.0273,0.54,0.0,0.0601,0.185,119.968,4,german
39469,54oEOJSjmvxNN8NzgzDsJq,Sarah Connor,All I Want For Christmas Is You,Christmas In My Heart,0,288440,False,0.649,0.517,9,-5.227,0,0.0273,0.54,0.0,0.0601,0.185,119.968,4,german
39473,359PHdNHrEdBeFXzLC7TJJ,Mickie Krause,Ballermann Hits Party 2023,Für Dich,0,229740,False,0.643,0.996,5,-2.635,1,0.0775,0.0059,0.0,0.163,0.382,139.966,4,german
39478,75WqM7UN2eS7Bu7qhJ2UmZ,Mickie Krause,Ernte 2k23,Geh mal Bier hol'n - GmBh,0,187053,False,0.612,0.997,1,-2.524,1,0.204,0.0185,0.0,0.335,0.545,139.989,4,german
39482,1Il91bqC3Foqjfdh1IunFU,Mickie Krause,Best Of Karneval,Mich hat ein Engel geküsst,0,227026,False,0.527,0.993,9,-2.68,1,0.273,0.109,0.0,0.961,0.546,133.135,4,german
39483,2KqyN0BfxznJIeWxGxXHm5,Mickie Krause,Best Of Karneval,"Biste braun, kriegste Fraun - Version 2015",0,185217,False,0.819,0.708,0,-4.706,1,0.0605,0.0157,8.62e-05,0.081,0.363,127.992,4,german
39531,359PHdNHrEdBeFXzLC7TJJ,Mickie Krause,Ballermann Hits Party 2023,Für Dich,0,229740,False,0.643,0.996,5,-2.635,1,0.0775,0.0059,0.0,0.163,0.382,139.966,4,german
39532,75WqM7UN2eS7Bu7qhJ2UmZ,Mickie Krause,Ernte 2k23,Geh mal Bier hol'n - GmBh,0,187053,False,0.612,0.997,1,-2.524,1,0.204,0.0185,0.0,0.335,0.545,139.989,4,german
39536,1Il91bqC3Foqjfdh1IunFU,Mickie Krause,Best Of Karneval,Mich hat ein Engel geküsst,0,227026,False,0.527,0.993,9,-2.68,1,0.273,0.109,0.0,0.961,0.546,133.135,4,german
39537,2KqyN0BfxznJIeWxGxXHm5,Mickie Krause,Best Of Karneval,"Biste braun, kriegste Fraun - Version 2015",0,185217,False,0.819,0.708,0,-4.706,1,0.0605,0.0157,8.62e-05,0.081,0.363,127.992,4,german
39733,3KN8XPsoTfqgBROxNW6Gce,K.I.Z,Hahnenkampf,Ellenbogengesellschaft (Pogen),40,221853,False,0.612,0.737,7,-6.332,1,0.322,0.0122,0.0,0.08,0.597,182.177,4,german
39760,1YOjbom11usDpFDWNuX2dM,Nizi19;Karamel19,Pass,Pass,38,163000,True,0.736,0.664,1,-7.118,0,0.309,0.116,0.0,0.107,0.603,130.064,4,german
39781,3KN8XPsoTfqgBROxNW6Gce,K.I.Z,Hahnenkampf,Ellenbogengesellschaft (Pogen),40,221853,False,0.612,0.737,7,-6.332,1,0.322,0.0122,0.0,0.08,0.597,182.177,4,german
39795,6WZgvrMyl5WHchJ2YBcEwH,Sean Finn;Amanda Wilson;Vol2Cat,"Naked House, Vol. 3",For Tonight - Vol2Cat Remix,0,238285,False,0.747,0.728,4,-4.785,0,0.0521,0.0376,0.0173,0.0714,0.694,125.996,4,german
39798,0uQDZlrvOS4ZuKhJulZUdO,Sean Finn;David Moore,"Swanky Club House, Vol. 1",Let You Go - Radio-Edit,0,228810,False,0.746,0.642,0,-4.534,1,0.0413,0.000962,0.0043,0.0508,0.819,127.994,4,german
39811,1YOjbom11usDpFDWNuX2dM,Nizi19;Karamel19,Pass,Pass,38,163000,True,0.736,0.664,1,-7.118,0,0.309,0.116,0.0,0.107,0.603,130.064,4,german
39841,6WZgvrMyl5WHchJ2YBcEwH,Sean Finn;Amanda Wilson;Vol2Cat,"Naked House, Vol. 3",For Tonight - Vol2Cat Remix,0,238285,False,0.747,0.728,4,-4.785,0,0.0521,0.0376,0.0173,0.0714,0.694,125.996,4,german
39844,0uQDZlrvOS4ZuKhJulZUdO,Sean Finn;David Moore,"Swanky Club House, Vol. 1",Let You Go - Radio-Edit,0,228810,False,0.746,0.642,0,-4.534,1,0.0413,0.000962,0.0043,0.0508,0.819,127.994,4,german
39884,3D3B4x1xSCyZkFwxuTvCSr,Tube & Berger;Alegant,"Disco Disko, Vol. 2",Come Closer Girl - Retrolove Edit,0,178264,False,0.626,0.809,8,-6.709,0,0.0364,0.00187,0.153,0.429,0.383,123.983,4,german
39928,3D3B4x1xSCyZkFwxuTvCSr,Tube & Berger;Alegant,"Disco Disko, Vol. 2",Come Closer Girl - Retrolove Edit,0,178264,False,0.626,0.809,8,-6.709,0,0.0364,0.00187,0.153,0.429,0.383,123.983,4,german
40541,07rWaFwTzLkyWg2zfQ30ni,Sérgio Lopes,O Amor de Deus,Entre Nós Outra Vez,40,374400,False,0.474,0.499,9,-9.081,0,0.0286,0.499,3.74e-06,0.656,0.161,76.021,4,gospel
40589,07rWaFwTzLkyWg2zfQ30ni,Sérgio Lopes,O Amor de Deus,Entre Nós Outra Vez,40,374400,False,0.474,0.499,9,-9.081,0,0.0286,0.499,3.74e-06,0.656,0.161,76.021,4,gospel
41369,46IooGCO1Djy8X4a5Rm7yG,Roffe Ruff,Och han älskade dom alla,Krokodiltårar,25,179500,False,0.8,0.631,1,-7.011,1,0.211,0.104,0.0,0.366,0.67,83.004,4,goth
41421,46IooGCO1Djy8X4a5Rm7yG,Roffe Ruff,Och han älskade dom alla,Krokodiltårar,25,179500,False,0.8,0.631,1,-7.011,1,0.211,0.104,0.0,0.366,0.67,83.004,4,goth
42383,6FBOCvFNx6C0f6tW6WrqoK,Napalm Death,From Enslavement To Obliteration,Mentally Murdered,13,133893,False,0.177,0.89,2,-8.5,1,0.0519,1.3e-06,0.952,0.186,0.482,106.17,4,grindcore
42440,6FBOCvFNx6C0f6tW6WrqoK,Napalm Death,From Enslavement To Obliteration,Mentally Murdered,13,133893,False,0.177,0.89,2,-8.5,1,0.0519,1.3e-06,0.952,0.186,0.482,106.17,4,grindcore
42808,66NRh7qjqbU0GaIuuK8NyP,Brutal Truth,Sounds of the Animal Kingdom / Kill Trend Suicide,K.A.P.,12,83240,False,0.144,0.837,2,-3.044,1,0.0829,3.11e-06,0.887,0.682,0.0306,94.099,4,grindcore
42857,66NRh7qjqbU0GaIuuK8NyP,Brutal Truth,Sounds of the Animal Kingdom / Kill Trend Suicide,K.A.P.,12,83240,False,0.144,0.837,2,-3.044,1,0.0829,3.11e-06,0.887,0.682,0.0306,94.099,4,grindcore
43447,6qrjTwGCB0fnixuaXi7JLQ,Novo Som;Catedral,Mais Que Amigos = Irmãos (Ao Vivo),Escrevi - Ao Vivo,29,301306,False,0.262,0.736,0,-4.306,1,0.036,0.155,0.0,0.811,0.217,140.322,4,groove
43497,6qrjTwGCB0fnixuaXi7JLQ,Novo Som;Catedral,Mais Que Amigos = Irmãos (Ao Vivo),Escrevi - Ao Vivo,29,301306,False,0.262,0.736,0,-4.306,1,0.036,0.155,0.0,0.811,0.217,140.322,4,groove
43702,7A9EaHBlR4gLqDzeJGumYa,Mpirgkel,Bubbles (Radio Mix),Bubbles - Radio Mix,39,166857,False,0.733,0.458,4,-12.526,0,0.105,0.166,1.37e-05,0.0868,0.166,104.981,4,groove
43760,7A9EaHBlR4gLqDzeJGumYa,Mpirgkel,Bubbles (Radio Mix),Bubbles - Radio Mix,39,166857,False,0.733,0.458,4,-12.526,0,0.105,0.166,1.37e-05,0.0868,0.166,104.981,4,groove
44835,0dIipTYASaFwX1QxVrVFV7,Pearl Jam,Yield,Do the Evolution,61,231253,False,0.466,0.981,10,-5.011,1,0.063,0.00041,0.0108,0.0673,0.325,140.643,4,grunge
44878,0dIipTYASaFwX1QxVrVFV7,Pearl Jam,Yield,Do the Evolution,61,231253,False,0.466,0.981,10,-5.011,1,0.063,0.00041,0.0108,0.0673,0.325,140.643,4,grunge
45224,2269gvVfETAflSDZIlvqN6,Little Symphony,Serenity,Keyne,27,49523,False,0.199,0.118,0,-23.407,1,0.0546,0.608,0.602,0.118,0.164,123.353,5,guitar
45276,2269gvVfETAflSDZIlvqN6,Little Symphony,Serenity,Keyne,27,49523,False,0.199,0.118,0,-23.407,1,0.0546,0.608,0.602,0.118,0.164,123.353,5,guitar
46360,0gdt4Gs2hRmOm7kbKXhXVj,DJ Isaac,Go Insane,Go Insane (Original Radio Mix),21,209890,False,0.703,0.981,6,-5.76,1,0.187,0.000689,0.439,0.0832,0.109,141.007,4,happy
46406,0gdt4Gs2hRmOm7kbKXhXVj,DJ Isaac,Go Insane,Go Insane (Original Radio Mix),21,209890,False,0.703,0.981,6,-5.76,1,0.187,0.000689,0.439,0.0832,0.109,141.007,4,happy
47484,17lu4tymfnhmcIDlzBbtAb,AC/DC,For Those About to Rock (We Salute You),For Those About to Rock (We Salute You),67,344240,False,0.37,0.919,4,-5.721,1,0.102,0.000376,0.419,0.49,0.471,134.021,4,hard-rock
47526,17lu4tymfnhmcIDlzBbtAb,AC/DC,For Those About to Rock (We Salute You),For Those About to Rock (We Salute You),67,344240,False,0.37,0.919,4,-5.721,1,0.102,0.000376,0.419,0.49,0.471,134.021,4,hard-rock
47885,7b4yGtR0rujvLi5EBfKKJ2,Eddie Money,Can't Hold Back,Take Me Home Tonight,70,211160,False,0.608,0.768,1,-9.911,1,0.0364,0.101,1.41e-06,0.0942,0.748,132.699,4,hard-rock
47928,7b4yGtR0rujvLi5EBfKKJ2,Eddie Money,Can't Hold Back,Take Me Home Tonight,70,211160,False,0.608,0.768,1,-9.911,1,0.0364,0.101,1.41e-06,0.0942,0.748,132.699,4,hard-rock
48739,7vDaCNHW2KUUNZrxiYeRnD,He Is Legend,It Hates You,Everyone I Know Has Fangs,30,205786,False,0.337,0.966,1,-4.816,1,0.167,1.75e-05,0.731,0.182,0.567,176.003,4,hardcore
48789,7vDaCNHW2KUUNZrxiYeRnD,He Is Legend,It Hates You,Everyone I Know Has Fangs,30,205786,False,0.337,0.966,1,-4.816,1,0.167,1.75e-05,0.731,0.182,0.567,176.003,4,hardcore
49607,0aSdsoufzNzGKFkRTkBYzM,Gunz For Hire,Bella Ciao,Bella Ciao,52,198271,False,0.345,0.954,10,-1.337,0,0.181,0.0143,0.0,0.11,0.246,77.411,4,hardstyle
49632,6ra25IjyymNXs7FIurUj5o,D-Block & S-te-Fan,Music Made Addictz,Dreamers Of Dreamz,21,243082,False,0.552,0.921,10,-5.881,0,0.04,0.000758,0.802,0.259,0.193,147.994,4,hardstyle
49657,0aSdsoufzNzGKFkRTkBYzM,Gunz For Hire,Bella Ciao,Bella Ciao,52,198271,False,0.345,0.954,10,-1.337,0,0.181,0.0143,0.0,0.11,0.246,77.411,4,hardstyle
49677,6ra25IjyymNXs7FIurUj5o,D-Block & S-te-Fan,Music Made Addictz,Dreamers Of Dreamz,21,243082,False,0.552,0.921,10,-5.881,0,0.04,0.000758,0.802,0.259,0.193,147.994,4,hardstyle
50769,204523f9MSgEfc0oDJycNS,Accept,Restless And Wild,Fast as a Shark,49,228666,False,0.431,0.95,2,-11.399,1,0.117,0.000109,0.248,0.232,0.162,140.044,4,heavy-metal
50826,204523f9MSgEfc0oDJycNS,Accept,Restless And Wild,Fast as a Shark,49,228666,False,0.431,0.95,2,-11.399,1,0.117,0.000109,0.248,0.232,0.162,140.044,4,heavy-metal
50900,0zLv81RNFByXTZ3wu91y1R,Rata Blanca,"Col 2x1: Magos, Espadas Y Rosas / Guerrero Del Arco Iris",Mujer Amante,50,363120,False,0.497,0.649,11,-10.205,0,0.0334,0.0145,3.78e-06,0.0477,0.567,115.357,4,heavy-metal
50957,0zLv81RNFByXTZ3wu91y1R,Rata Blanca,"Col 2x1: Magos, Espadas Y Rosas / Guerrero Del Arco Iris",Mujer Amante,50,363120,False,0.497,0.649,11,-10.205,0,0.0334,0.0145,3.78e-06,0.0477,0.567,115.357,4,heavy-metal
51175,1rhSz40cKH9mzrlJKhg0E4,Daddy Yankee;Plan B,FELIZ CUMPLEAÑOS,Sábado Rebelde,7,240266,False,0.771,0.905,6,-3.268,0,0.155,0.11,7.46e-06,0.656,0.858,163.978,4,hip-hop
51182,1dVZeuQFWzSI22d3hPEncI,Daddy Yankee;El Alfa;Lil Jon,Feliz Cumpleaños con Perreo,BOMBÓN,8,182413,True,0.843,0.789,7,-2.801,1,0.247,0.0028,2.41e-05,0.0322,0.571,125.071,4,hip-hop
